target_pos.x,target_pos.y,target_pos.z,human_pos.x,human_pos.y,human_pos.z,human_rot.x,human_rot.y,human_rot.z,human_height,R_Wrist/R_Palm/m_LocalRotation.x,R_Wrist/R_Palm/m_LocalRotation.y,R_Wrist/R_Palm/m_LocalRotation.z,R_Wrist/R_Palm/R_index_meta/R_index_a/m_LocalRotation.x,R_Wrist/R_Palm/R_index_meta/R_index_a/m_LocalRotation.y,R_Wrist/R_Palm/R_index_meta/R_index_a/m_LocalRotation.z,R_Wrist/R_Palm/R_index_meta/R_index_a/R_index_b/m_LocalRotation.x,R_Wrist/R_Palm/R_index_meta/R_index_a/R_index_b/m_LocalRotation.y,R_Wrist/R_Palm/R_index_meta/R_index_a/R_index_b/m_LocalRotation.z,R_Wrist/R_Palm/R_index_meta/R_index_a/R_index_b/R_index_c/m_LocalRotation.x,R_Wrist/R_Palm/R_index_meta/R_index_a/R_index_b/R_index_c/m_LocalRotation.y,R_Wrist/R_Palm/R_index_meta/R_index_a/R_index_b/R_index_c/m_LocalRotation.z,R_Wrist/R_Palm/R_middle_meta/R_middle_a/m_LocalRotation.x,R_Wrist/R_Palm/R_middle_meta/R_middle_a/m_LocalRotation.y,R_Wrist/R_Palm/R_middle_meta/R_middle_a/m_LocalRotation.z,R_Wrist/R_Palm/R_middle_meta/R_middle_a/R_middle_b/m_LocalRotation.x,R_Wrist/R_Palm/R_middle_meta/R_middle_a/R_middle_b/m_LocalRotation.y,R_Wrist/R_Palm/R_middle_meta/R_middle_a/R_middle_b/m_LocalRotation.z,R_Wrist/R_Palm/R_middle_meta/R_middle_a/R_middle_b/R_middle_c/m_LocalRotation.x,R_Wrist/R_Palm/R_middle_meta/R_middle_a/R_middle_b/R_middle_c/m_LocalRotation.y,R_Wrist/R_Palm/R_middle_meta/R_middle_a/R_middle_b/R_middle_c/m_LocalRotation.z,R_Wrist/R_Palm/R_pinky_meta/R_pinky_a/m_LocalRotation.x,R_Wrist/R_Palm/R_pinky_meta/R_pinky_a/m_LocalRotation.y,R_Wrist/R_Palm/R_pinky_meta/R_pinky_a/m_LocalRotation.z,R_Wrist/R_Palm/R_pinky_meta/R_pinky_a/R_pinky_b/m_LocalRotation.x,R_Wrist/R_Palm/R_pinky_meta/R_pinky_a/R_pinky_b/m_LocalRotation.y,R_Wrist/R_Palm/R_pinky_meta/R_pinky_a/R_pinky_b/m_LocalRotation.z,R_Wrist/R_Palm/R_pinky_meta/R_pinky_a/R_pinky_b/R_pinky_c/m_LocalRotation.x,R_Wrist/R_Palm/R_pinky_meta/R_pinky_a/R_pinky_b/R_pinky_c/m_LocalRotation.y,R_Wrist/R_Palm/R_pinky_meta/R_pinky_a/R_pinky_b/R_pinky_c/m_LocalRotation.z,R_Wrist/R_Palm/R_ring_meta/R_ring_a/m_LocalRotation.x,R_Wrist/R_Palm/R_ring_meta/R_ring_a/m_LocalRotation.y,R_Wrist/R_Palm/R_ring_meta/R_ring_a/m_LocalRotation.z,R_Wrist/R_Palm/R_ring_meta/R_ring_a/R_ring_b/m_LocalRotation.x,R_Wrist/R_Palm/R_ring_meta/R_ring_a/R_ring_b/m_LocalRotation.y,R_Wrist/R_Palm/R_ring_meta/R_ring_a/R_ring_b/m_LocalRotation.z,R_Wrist/R_Palm/R_ring_meta/R_ring_a/R_ring_b/R_ring_c/m_LocalRotation.x,R_Wrist/R_Palm/R_ring_meta/R_ring_a/R_ring_b/R_ring_c/m_LocalRotation.y,R_Wrist/R_Palm/R_ring_meta/R_ring_a/R_ring_b/R_ring_c/m_LocalRotation.z,R_Wrist/R_Palm/R_thumb_meta/m_LocalRotation.x,R_Wrist/R_Palm/R_thumb_meta/m_LocalRotation.y,R_Wrist/R_Palm/R_thumb_meta/m_LocalRotation.z,R_Wrist/R_Palm/R_thumb_meta/R_thumb_a/m_LocalRotation.x,R_Wrist/R_Palm/R_thumb_meta/R_thumb_a/m_LocalRotation.y,R_Wrist/R_Palm/R_thumb_meta/R_thumb_a/m_LocalRotation.z,R_Wrist/R_Palm/R_thumb_meta/R_thumb_a/R_thumb_b/m_LocalRotation.x,R_Wrist/R_Palm/R_thumb_meta/R_thumb_a/R_thumb_b/m_LocalRotation.y,R_Wrist/R_Palm/R_thumb_meta/R_thumb_a/R_thumb_b/m_LocalRotation.z,R_Wrist/R_Palm/m_LocalPosition.x,R_Wrist/R_Palm/m_LocalPosition.y,R_Wrist/R_Palm/m_LocalPosition.z,R_Wrist/R_Palm/R_index_meta/m_LocalPosition.x,R_Wrist/R_Palm/R_index_meta/m_LocalPosition.y,R_Wrist/R_Palm/R_index_meta/m_LocalPosition.z,R_Wrist/R_Palm/R_index_meta/R_index_a/m_LocalPosition.x,R_Wrist/R_Palm/R_index_meta/R_index_a/m_LocalPosition.y,R_Wrist/R_Palm/R_index_meta/R_index_a/m_LocalPosition.z,R_Wrist/R_Palm/R_index_meta/R_index_a/R_index_b/m_LocalPosition.x,R_Wrist/R_Palm/R_index_meta/R_index_a/R_index_b/m_LocalPosition.y,R_Wrist/R_Palm/R_index_meta/R_index_a/R_index_b/m_LocalPosition.z,R_Wrist/R_Palm/R_index_meta/R_index_a/R_index_b/R_index_c/m_LocalPosition.x,R_Wrist/R_Palm/R_index_meta/R_index_a/R_index_b/R_index_c/m_LocalPosition.y,R_Wrist/R_Palm/R_index_meta/R_index_a/R_index_b/R_index_c/m_LocalPosition.z,R_Wrist/R_Palm/R_middle_meta/m_LocalPosition.x,R_Wrist/R_Palm/R_middle_meta/m_LocalPosition.y,R_Wrist/R_Palm/R_middle_meta/m_LocalPosition.z,R_Wrist/R_Palm/R_middle_meta/R_middle_a/m_LocalPosition.x,R_Wrist/R_Palm/R_middle_meta/R_middle_a/m_LocalPosition.y,R_Wrist/R_Palm/R_middle_meta/R_middle_a/m_LocalPosition.z,R_Wrist/R_Palm/R_middle_meta/R_middle_a/R_middle_b/m_LocalPosition.x,R_Wrist/R_Palm/R_middle_meta/R_middle_a/R_middle_b/m_LocalPosition.y,R_Wrist/R_Palm/R_middle_meta/R_middle_a/R_middle_b/m_LocalPosition.z,R_Wrist/R_Palm/R_middle_meta/R_middle_a/R_middle_b/R_middle_c/m_LocalPosition.x,R_Wrist/R_Palm/R_middle_meta/R_middle_a/R_middle_b/R_middle_c/m_LocalPosition.y,R_Wrist/R_Palm/R_middle_meta/R_middle_a/R_middle_b/R_middle_c/m_LocalPosition.z,R_Wrist/R_Palm/R_pinky_meta/m_LocalPosition.x,R_Wrist/R_Palm/R_pinky_meta/m_LocalPosition.y,R_Wrist/R_Palm/R_pinky_meta/m_LocalPosition.z,R_Wrist/R_Palm/R_pinky_meta/R_pinky_a/m_LocalPosition.x,R_Wrist/R_Palm/R_pinky_meta/R_pinky_a/m_LocalPosition.y,R_Wrist/R_Palm/R_pinky_meta/R_pinky_a/m_LocalPosition.z,R_Wrist/R_Palm/R_pinky_meta/R_pinky_a/R_pinky_b/m_LocalPosition.x,R_Wrist/R_Palm/R_pinky_meta/R_pinky_a/R_pinky_b/m_LocalPosition.y,R_Wrist/R_Palm/R_pinky_meta/R_pinky_a/R_pinky_b/m_LocalPosition.z,R_Wrist/R_Palm/R_pinky_meta/R_pinky_a/R_pinky_b/R_pinky_c/m_LocalPosition.x,R_Wrist/R_Palm/R_pinky_meta/R_pinky_a/R_pinky_b/R_pinky_c/m_LocalPosition.y,R_Wrist/R_Palm/R_pinky_meta/R_pinky_a/R_pinky_b/R_pinky_c/m_LocalPosition.z,R_Wrist/R_Palm/R_ring_meta/m_LocalPosition.x,R_Wrist/R_Palm/R_ring_meta/m_LocalPosition.y,R_Wrist/R_Palm/R_ring_meta/m_LocalPosition.z,R_Wrist/R_Palm/R_ring_meta/R_ring_a/m_LocalPosition.x,R_Wrist/R_Palm/R_ring_meta/R_ring_a/m_LocalPosition.y,R_Wrist/R_Palm/R_ring_meta/R_ring_a/m_LocalPosition.z,R_Wrist/R_Palm/R_ring_meta/R_ring_a/R_ring_b/m_LocalPosition.x,R_Wrist/R_Palm/R_ring_meta/R_ring_a/R_ring_b/m_LocalPosition.y,R_Wrist/R_Palm/R_ring_meta/R_ring_a/R_ring_b/m_LocalPosition.z,R_Wrist/R_Palm/R_ring_meta/R_ring_a/R_ring_b/R_ring_c/m_LocalPosition.x,R_Wrist/R_Palm/R_ring_meta/R_ring_a/R_ring_b/R_ring_c/m_LocalPosition.y,R_Wrist/R_Palm/R_ring_meta/R_ring_a/R_ring_b/R_ring_c/m_LocalPosition.z,R_Wrist/R_Palm/R_thumb_meta/m_LocalPosition.x,R_Wrist/R_Palm/R_thumb_meta/m_LocalPosition.y,R_Wrist/R_Palm/R_thumb_meta/m_LocalPosition.z,R_Wrist/R_Palm/R_thumb_meta/R_thumb_a/m_LocalPosition.x,R_Wrist/R_Palm/R_thumb_meta/R_thumb_a/m_LocalPosition.y,R_Wrist/R_Palm/R_thumb_meta/R_thumb_a/m_LocalPosition.z,R_Wrist/R_Palm/R_thumb_meta/R_thumb_a/R_thumb_b/m_LocalPosition.x,R_Wrist/R_Palm/R_thumb_meta/R_thumb_a/R_thumb_b/m_LocalPosition.y,R_Wrist/R_Palm/R_thumb_meta/R_thumb_a/R_thumb_b/m_LocalPosition.z
-4,1.8,1.5,0,0,1.25,0,0.5,0,1.76,0.0691736,0.09932368,0.9749634,0.999175,0.03800083,0.00687685,1.36E-06,0.9972278,0.000153956,0.9999616,0.998413,0.9923102,0.9998307,0.9997411,0.8156087,0.9996364,0.9996027,0.7639655,0.9998482,0.9996972,0.851999,0.004085398,0.02069325,0.9380378,0.9992212,0.9967069,0.9260781,0.9950758,0.994962,0.7536244,0.9978901,0.9968179,0.8136413,0.003451434,0.004222941,0.7818992,0.001930849,0.003649384,0.8450999,0.1380465,0.8039641,0.8455637,0.001084214,0.004902302,0.9307174,0.00267974,0.007424525,0.8897557,-0.2520786,0.5135645,-0.308039,0.02387453,0.006755279,0.02414361,0.06635118,9.43E-08,-1.40E-07,0.0355325,-8.28E-08,1.07E-07,0.01968023,1.38E-07,-3.60E-08,0.0277704,0.008073124,0.01265469,0.06292263,-3.50E-08,2.34E-08,0.04085846,-1.86E-09,2.49E-08,0.02432125,-1.68E-08,-2.54E-08,0.02629041,-0.001060876,-0.008324929,0.05229585,-4.98E-08,-6.25E-08,0.02966627,7.82E-08,7.38E-08,0.01638287,1.37E-08,-4.60E-08,0.02887036,0.005561335,0.002013388,0.05649409,8.85E-09,1.47E-08,0.03784145,-4.28E-08,-1.07E-08,0.02364693,5.59E-09,-5.10E-08,0.01828624,-0.01091413,0.02957481,0.04264786,-1.30E-08,7.45E-08,0.02895018,-5.08E-08,-5.09E-08
-4,1.8,1.5,0,0,1.25,0,0.5,0,1.88,0.2324617,0.06230676,0.9261978,0.997669,0.02649572,0.02786752,0.9997857,0.9970508,0.9768981,1.03E-05,0.000343686,0.990542,0.9997362,0.9996038,0.8130106,0.9959369,0.9946657,0.7928108,0.9955733,0.9945783,0.7820582,0.9994937,0.9990072,0.8499001,0.9984,0.9968944,0.8485659,0.9963465,0.9961694,0.7575297,0.9985794,0.9965784,0.8747383,0.9989197,0.9984416,0.8070257,0.9985354,0.9983336,0.7704985,0.1548603,0.8420045,0.8585801,0.001100535,0.00439507,0.9219069,0.002409935,0.006256336,0.8829778,0.07702403,0.4861503,-0.2461421,0.02494045,0.01208915,0.02415412,0.06941548,-1.87E-08,-1.36E-08,0.03775138,2.07E-08,1.26E-07,0.02084534,1.27E-07,-1.13E-07,0.02922946,0.01394495,0.01227141,0.06582848,-5.36E-09,-9.05E-08,0.04352442,4.66E-08,6.51E-08,0.02597131,1.86E-08,7.05E-08,0.02797225,0.004537731,-0.0102436,0.05471102,-3.86E-08,2.84E-08,0.03224573,4.94E-08,-4.20E-08,0.01781792,2.33E-08,1.57E-08,0.03018826,0.01096999,0.00118265,0.059103,5.36E-09,-4.12E-08,0.04029647,-9.78E-08,-1.43E-07,0.02524585,6.24E-08,8.76E-08,0.01839124,-0.00601149,0.03050412,0.04561682,-3.17E-08,2.98E-08,0.03093127,-2.36E-08,-5.38E-08
-4,1.8,1.5,0,0,1.25,0,0.5,0,1.72,0.1411171,0.09996617,0.9484128,0.9901131,0.04667188,0.06600562,0.9997432,0.9982204,0.9544392,5.35E-05,0.000921417,0.9814571,0.9978218,0.9970675,0.7966427,0.998571,0.9980069,0.8020223,0.9994609,0.9985927,0.8835421,0.9988912,0.9975323,0.8655747,0.9993775,0.9981617,0.8960806,0.9969245,0.9967722,0.7576898,0.9987468,0.9960073,0.903191,0.9991366,0.9983402,0.8473147,0.9985791,0.9980531,0.7993447,0.1363512,0.7997455,0.8456513,0.000546372,0.003205178,0.9462566,0.001517423,0.005201911,0.9096605,-0.1975909,0.6072325,-0.2146126,0.02359803,0.009791659,0.02304847,0.06506778,7.07E-08,-1.97E-08,0.03460157,1.28E-08,-7.05E-08,0.01919506,6.66E-08,2.98E-08,0.02743272,0.01192268,0.01170353,0.06170543,3.29E-08,-2.47E-08,0.03929408,-2.98E-08,-3.96E-09,0.0233063,-6.71E-08,3.04E-09,0.02625401,0.002706249,-0.009285424,0.05128428,-7.78E-08,9.90E-09,0.0289539,1.02E-07,-3.74E-08,0.01597892,-4.19E-09,4.74E-08,0.02831685,0.009076538,0.001310719,0.0554012,1.22E-07,4.27E-08,0.03630903,-7.22E-09,6.55E-08,0.02263774,-3.63E-08,4.05E-08,0.01813015,-0.007425563,0.02905766,0.04117415,9.31E-09,-2.24E-08,0.02799176,5.73E-08,-1.93E-08
-4,1.8,1.5,0,0,1.25,0,0.5,0,1.78,0.1966206,0.2144489,0.08594017,0.9987968,0.02769642,0.0137855,0.9999641,0.9983554,0.9930165,-1.87E-06,9.41E-05,0.00673011,0.9999741,0.9999722,0.7614002,0.9873583,0.9861975,0.7639787,0.9955682,0.9898467,0.8690248,0.9979272,0.9976644,0.768951,0.006545989,0.007611503,0.7739194,0.002925328,0.006009017,0.855802,0.9993597,0.9992802,0.7685686,0.9961528,0.99569,0.7680367,0.9982604,0.9965266,0.8522134,0.1684919,0.8717451,0.9104779,0.000348826,0.001565049,0.93018,0.000786175,0.002275487,0.8941061,-0.2315215,0.361894,-0.5101987,0.02327715,0.01382302,0.02391192,0.06622946,-7.18E-08,-6.48E-08,0.03566713,-1.30E-09,1.14E-07,0.01986124,-2.11E-08,4.69E-08,0.02702476,0.01509739,0.01285384,0.06280731,6.20E-08,-1.75E-08,0.0407045,8.20E-08,-5.25E-08,0.02415038,8.01E-08,-2.24E-08,0.02585077,0.005895143,-0.008437417,0.05220007,-7.87E-08,-6.19E-08,0.03009701,-1.68E-07,1.15E-07,0.01661597,2.61E-08,-7.26E-08,0.0281478,0.01253156,0.002204481,0.05639037,7.47E-08,-1.50E-08,0.03773361,1.49E-08,3.03E-08,0.02352517,8.20E-08,-3.56E-08,0.01767734,-0.00407564,0.02961866,0.04236103,-2.24E-08,1.46E-07,0.02880486,-1.28E-07,6.19E-08
-4,1.8,1.5,0,0,1.25,0,0.5,0,1.66,0.0775569,0.1400755,0.9602314,0.9969065,0.01802388,0.05404956,0.9999781,0.9988708,0.9938286,-3.41E-07,4.64E-05,0.002334777,0.9966852,0.995204,0.807516,0.004848758,0.005113213,0.758449,0.003220194,0.004757211,0.810575,0.9959689,0.9911686,0.8637204,0.002100713,0.002793046,0.7947438,0.00253376,0.002552199,0.7511359,0.9955766,0.9931514,0.8174652,0.005022147,0.006412892,0.7885722,0.004428474,0.006232823,0.8033857,0.1599757,0.8451253,0.8822038,0.000815617,0.002947674,0.9140949,0.001629058,0.004004084,0.8770332,-0.2970049,0.4762322,-0.2319259,0.02401545,0.006884241,0.02413592,0.06682101,-4.28E-08,2.54E-08,0.03531169,2.81E-08,1.15E-07,0.01962509,-3.89E-08,-6.44E-08,0.02786753,0.008772455,0.01310509,0.0633681,-9.83E-08,-1.55E-08,0.04031593,8.94E-08,2.40E-08,0.02397289,4.10E-08,6.72E-08,0.0267874,-0.000784267,-0.00841071,0.0526661,1.68E-08,5.94E-09,0.02973559,6.52E-08,1.67E-07,0.01647409,-3.26E-08,-7.23E-08,0.02905459,0.006064722,0.002358817,0.05689395,4.73E-08,9.57E-08,0.0373297,-1.86E-08,3.96E-08,0.023299,-7.45E-09,-1.75E-07,0.01865239,-0.01107322,0.03059907,0.04208431,1.02E-07,4.66E-08,0.02866936,-4.89E-08,3.21E-08
-4,1.8,1.5,0,0,1.25,0,0.5,0,1.7,0.03711299,0.1142171,0.9837406,0.9960584,0.0367503,0.03386129,0.9998572,0.9972109,0.9837086,2.43E-05,0.000445559,0.9826574,5.08E-05,7.04E-05,0.8010057,0.9971006,0.9968659,0.7623695,0.9990901,0.9978078,0.8747567,0.004000877,0.02976735,0.9575917,1.93E-08,-4.74E-09,5.53E-09,0.9942374,0.9920797,0.7997801,0.9990279,0.998764,0.7878573,0.9995201,0.9994869,0.7606466,0.9999148,0.9997825,0.8811232,0.1301471,0.7821465,0.8496575,0.002100445,0.005037558,0.8742632,0.003290939,0.005987397,0.8400348,-0.2612568,0.3840898,-0.2197795,0.02441745,0.006489871,0.02392044,0.06752978,-6.60E-08,2.53E-08,0.03639272,-5.67E-08,2.56E-09,0.02018587,2.17E-08,4.21E-08,0.02842028,0.008319573,0.01233582,0.06404025,-7.06E-08,-1.51E-08,0.04170083,-7.45E-09,2.94E-08,0.02478801,-1.27E-07,-2.79E-08,0.02688756,-0.001378795,-0.008806912,0.05322479,-8.52E-08,-6.22E-08,0.03010158,-1.19E-08,6.01E-08,0.01655359,7.63E-08,-1.89E-09,0.0296126,0.005668816,0.001512455,0.05749751,-2.12E-08,-1.90E-08,0.03867282,4.84E-08,4.87E-08,0.02414297,-1.15E-07,-1.78E-08,0.01866098,-0.01169208,0.03011606,0.04362625,-3.35E-08,0,0.02972687,5.59E-09,5.06E-08
-4,1.8,1.5,0,0,1.25,0,0.5,0,1.61,0.2339058,0.3705105,0.1804308,0.001502639,0.987209,0.03720388,1.30E-06,0.000149452,0.9972517,0.9999516,0.000969856,0.01588568,0.9997946,0.9986609,0.9515553,0.9996027,0.9992917,0.8372865,0.9991215,0.9990978,0.7542325,0.00014774,0.000289594,0.8498436,0.9984131,0.9974917,0.8204531,0.9972092,0.9971962,0.7507401,0.996424,0.9908807,0.881071,0.002424105,0.003155379,0.7914846,0.00313889,0.003183367,0.7522384,0.154321,0.8492986,0.8435249,0.001559274,0.006406196,0.9240106,0.00299503,0.008633683,0.8937338,-0.347558,0.4864788,-0.05542013,0.02221438,0.01300582,0.02210806,0.0633142,1.78E-09,-7.18E-08,0.03148303,7.50E-08,1.34E-08,0.01754954,-4.74E-08,-2.74E-08,0.0255463,0.01435203,0.01200696,0.06004256,1.15E-07,-5.82E-09,0.03573421,-7.36E-08,9.19E-08,0.02118153,1.58E-08,-5.57E-08,0.02479494,0.005448075,-0.00833871,0.04990219,-5.73E-08,4.90E-08,0.02642111,5.96E-08,-8.53E-08,0.01461938,3.12E-08,-1.95E-08,0.02683068,0.01189198,0.001806619,0.05390815,3.46E-08,6.25E-08,0.03321626,-4.89E-08,-9.33E-08,0.02070983,-1.40E-08,4.99E-08,0.0187427,-0.004124925,0.02763741,0.03742477,-9.31E-10,2.14E-08,0.02553431,-2.85E-08,-3.07E-08
-4,1.8,1.5,0,0,1.25,0,0.5,0,1.6,0.1899836,0.1082367,0.02501303,0.002707315,0.02804911,0.9694491,0.9998081,0.9979385,0.970458,-1.46E-06,0.999944,0.991684,0.000910622,0.001365332,0.8127982,0.9989443,0.9987659,0.7747606,0.9993422,0.9989002,0.8283113,0.9954425,0.9931738,0.8126268,0.008710696,0.01189229,0.7988055,0.008842618,0.01172402,0.7943449,0.9985092,0.9978037,0.8101577,0.004389935,0.005084487,0.7732942,0.002186017,0.004203003,0.8473539,0.1508835,0.8112924,0.8789084,0.000702244,0.002351772,0.9076351,0.0014027,0.003172597,0.8674942,-0.4124822,0.3734641,-0.2095898,0.02386932,0.00771557,0.02180202,0.06505919,-3.13E-08,4.62E-08,0.03319801,1.97E-08,-3.10E-08,0.01849863,2.04E-08,-4.90E-08,0.0274259,0.008439944,0.01096876,0.06169736,3.29E-08,-3.96E-08,0.0377837,-1.12E-08,8.28E-09,0.02241989,-7.45E-09,4.52E-08,0.02646324,-0.000326186,-0.0100517,0.05127759,3.86E-08,-3.61E-09,0.02790885,-6.15E-08,-1.02E-07,0.0154305,9.31E-09,3.71E-08,0.02863748,0.006080996,0.000474024,0.05539398,3.89E-08,4.46E-08,0.03503163,-1.10E-07,-3.15E-08,0.02183309,-3.54E-08,-2.72E-08,0.01942276,-0.01051659,0.02760441,0.03946156,2.24E-08,1.03E-07,0.0269224,2.00E-08,-5.63E-08
-4,1.8,1.5,0,0,1.25,0,0.5,0,1.83,0.2063837,0.0787064,0.9732592,0.003404642,0.004634005,0.7983041,0.9960419,0.9938459,0.8180566,0.9980654,0.9953901,0.8734736,0.00024712,0.009372259,0.9916095,0.9999839,0.9996858,0.9837065,-4.84E-06,0.9998487,0.9900784,0.9984419,0.9980905,0.7821356,0.008421767,0.01162616,0.8004808,0.003487644,0.008499136,0.8760687,0.9997315,0.9996665,0.7843023,0.004031581,0.005245755,0.7914314,0.002306048,0.004385926,0.8459278,0.1585882,0.8410965,0.879507,0.001916092,0.005074703,0.8850893,0.002866469,0.005983263,0.8577985,-0.04261627,0.398533,-0.298277,0.02514262,0.01224909,0.02409837,0.06789494,-1.28E-07,-5.28E-08,0.03812016,5.40E-08,-7.66E-08,0.0213892,4.56E-08,9.09E-08,0.02778945,0.01236952,0.01309592,0.06438661,2.17E-09,2.40E-08,0.04172551,3.72E-08,5.14E-08,0.02446626,-2.99E-08,-9.76E-08,0.02723157,0.003598886,-0.008919515,0.05351268,-6.98E-08,-3.62E-08,0.03138686,-4.84E-08,5.34E-08,0.01731328,-1.40E-08,-2.49E-08,0.02952393,0.01013087,0.002054817,0.0578084,2.04E-08,-3.39E-08,0.03935369,1.86E-08,1.74E-08,0.02451375,9.31E-09,-2.90E-08,0.01811697,-0.007149605,0.03047841,0.04428859,1.86E-09,-6.61E-08,0.0301804,-4.19E-09,2.61E-08
-4,1.8,1.5,0,0,1.25,0,0.5,0,1.74,0.1281466,0.05488885,0.9989392,0.002249941,0.01106382,0.9361575,0.9999357,0.9995081,0.9587282,-1.06E-05,0.9998544,0.9768516,0.001209018,0.001508503,0.7849413,0.9983232,0.9981174,0.7683875,0.9996615,0.9989182,0.9034625,0.9969378,0.9957945,0.7996629,0.01015238,0.01227939,0.780108,0.005696053,0.01044039,0.8410343,0.9988789,0.9985313,0.7924597,0.006352602,0.00723548,0.7706572,0.001639634,0.00460822,0.8912012,0.1471283,0.7995515,0.8775942,0.000206589,0.00122609,0.9466789,0.000528254,0.001914716,0.9141978,-0.2065515,0.5080118,-0.03378326,0.02559984,0.008623795,0.02418798,0.06915933,-1.71E-08,3.57E-09,0.03852919,8.51E-08,-2.28E-08,0.02158546,1.07E-08,3.92E-08,0.02908031,0.009437401,0.01298653,0.06558558,-1.35E-08,5.59E-09,0.0434506,7.45E-09,1.86E-08,0.02568456,-9.69E-08,-8.31E-08,0.02797154,-0.000111433,-0.009183185,0.05450922,1.86E-08,2.68E-08,0.03197748,5.22E-08,2.76E-08,0.01767868,-1.21E-08,-7.28E-08,0.03033923,0.006979974,0.001835757,0.05888487,2.61E-08,1.32E-08,0.0402797,1.23E-07,-2.39E-09,0.02502152,3.73E-09,-4.95E-08,0.01881154,-0.01092764,0.0309171,0.04509988,-5.59E-08,-3.17E-08,0.03074464,-2.93E-08,-4.34E-10
